Date / Time,Temperature [C],DissolvedOxygen [mg/l],Turbidity [NTU],pH [Units],OxidationReductionPotential [mV ],SpecificConductivity [µs/cm]
3/13/2015 23:21:00,8.52,11.38,46.7,7.81,623,487
3/13/2015 23:26:00,8.43,11.5,129.1,7.81,621,451
3/13/2015 23:31:00,8.36,11.65,88.6,7.82,615,401
3/13/2015 23:36:00,8.22,11.69,103.1,7.81,607,404
3/13/2015 23:41:00,8.1,11.73,108.4,7.8,601,372
3/13/2015 23:46:00,8.04,11.7,114.2,7.81,597,397
3/13/2015 23:51:00,8.1,11.75,92.1,7.83,592,385
3/13/2015 23:56:00,8.02,11.79,86.5,7.84,588,377
3/14/2015 00:01:00,7.96,11.81,83.8,7.83,584,366
3/14/2015 00:06:00,7.91,11.85,90.3,7.83,580,354
3/14/2015 00:11:00,7.88,11.8,112.1,7.83,578,351
3/14/2015 00:16:00,7.92,11.76,111.7,7.81,578,368
3/14/2015 00:21:00,7.94,11.74,106.9,7.81,579,395
3/14/2015 00:26:00,7.95,11.7,103.4,7.81,580,393
3/14/2015 00:31:00,7.95,11.7,99.5,7.81,581,392
3/14/2015 00:36:00,7.94,11.73,94.1,7.81,583,387
3/14/2015 00:41:00,7.95,11.68,89.1,7.8,585,381
3/14/2015 00:46:00,7.97,11.66,74.8,7.8,587,400
3/14/2015 00:51:00,8,11.64,73.3,7.79,590,411
3/14/2015 00:56:00,8.04,11.6,67,7.79,592,419
3/14/2015 01:01:00,8.08,11.59,63,7.79,595,435
3/14/2015 01:06:00,8.11,11.5,60.2,7.78,597,438
3/14/2015 01:11:00,8.14,11.54,51.2,7.79,599,443
3/14/2015 01:16:00,8.17,11.49,49.4,7.79,601,448
3/14/2015 01:21:00,8.19,11.49,47,7.79,603,456
3/14/2015 01:26:00,8.22,11.46,39.8,7.79,605,475
3/14/2015 01:31:00,8.25,11.43,38.7,7.8,606,489
3/14/2015 01:36:00,8.29,11.38,37.1,7.8,608,505
3/14/2015 01:41:00,8.32,11.37,33,7.8,609,515
3/14/2015 01:46:00,8.36,11.35,29.5,7.81,611,530
3/14/2015 01:51:00,8.39,11.35,28.5,7.81,611,541
3/14/2015 01:56:00,8.42,11.33,27.5,7.82,612,553
3/14/2015 02:01:00,8.46,11.32,26.7,7.83,613,565
3/14/2015 02:06:00,8.49,11.29,25.9,7.83,614,572
3/14/2015 02:11:00,8.52,11.28,25.4,7.83,615,577
3/14/2015 02:16:00,8.55,11.26,24.9,7.83,616,585
3/14/2015 02:21:00,8.58,11.29,24,7.84,616,591
3/14/2015 02:26:00,8.6,11.24,23.1,7.84,617,593
3/14/2015 02:31:00,8.64,11.24,22.4,7.85,617,598
3/14/2015 02:36:00,8.68,11.24,21.5,7.85,618,606
3/14/2015 02:41:00,8.73,11.22,20.3,7.86,618,613
3/14/2015 02:46:00,8.77,11.19,18.1,7.86,618,619
3/14/2015 02:51:00,8.8,11.19,18,7.87,619,625
3/14/2015 02:56:00,8.82,11.19,17.5,7.88,619,630
3/14/2015 03:01:00,8.85,11.16,16.9,7.87,619,638
3/14/2015 03:06:00,8.87,11.17,16.3,7.88,620,642
3/14/2015 03:11:00,8.88,11.18,15.6,7.88,620,648
3/14/2015 03:16:00,8.85,11.15,15.4,7.88,620,648
3/14/2015 03:21:00,8.85,11.19,14.9,7.88,621,657
3/14/2015 03:26:00,8.85,11.18,14.4,7.88,621,658
3/14/2015 03:31:00,8.86,11.14,14.1,7.88,622,662
3/14/2015 03:36:00,8.87,11.12,13.8,7.88,622,670
3/14/2015 03:41:00,8.88,11.12,13.6,7.88,622,677
3/14/2015 03:46:00,8.9,11.14,13.1,7.88,622,683
3/14/2015 03:51:00,8.92,11.14,12.6,7.88,622,688
3/14/2015 03:56:00,8.93,11.13,12.5,7.89,623,693
3/14/2015 04:01:00,8.95,11.13,12.1,7.89,623,697
3/14/2015 04:06:00,8.95,11.13,11.8,7.89,623,701
3/14/2015 04:11:00,8.97,11.11,11.4,7.89,623,706
3/14/2015 04:16:00,8.99,11.12,11.2,7.89,623,710
3/14/2015 04:21:00,9,11.06,10.8,7.9,623,714
3/14/2015 04:26:00,9.01,11.08,10.5,7.88,623,718
3/14/2015 04:31:00,9.03,11.09,10.3,7.9,623,723
3/14/2015 04:36:00,9.04,11.11,10,7.91,623,725
3/14/2015 04:41:00,9.05,11.07,9.7,7.92,623,729
3/14/2015 04:46:00,9.07,11.08,9.1,7.91,623,732
3/14/2015 04:51:00,9.08,11.09,9.3,7.91,623,735
3/14/2015 04:56:00,9.09,11.06,9.1,7.91,623,738
3/14/2015 05:01:00,9.11,11.05,8.9,7.92,623,741
3/14/2015 05:06:00,9.12,11.06,8.8,7.91,623,742
3/14/2015 05:11:00,9.13,11.02,8.7,7.92,623,745
3/14/2015 05:16:00,9.14,11.04,8.4,7.92,623,747
3/14/2015 05:21:00,9.16,11.07,8.4,7.93,623,749
3/14/2015 05:26:00,9.17,11.02,8.4,7.93,623,754
3/14/2015 05:31:00,9.18,11.03,8.4,7.93,623,756
3/14/2015 05:36:00,9.2,11.02,8.4,7.93,623,755
3/14/2015 05:41:00,9.21,11.03,8,7.93,623,762
3/14/2015 05:46:00,9.22,11.04,7.6,7.93,623,763
3/14/2015 05:51:00,9.23,11.01,7.4,7.94,623,764
3/14/2015 05:56:00,9.24,11.02,7.4,7.93,623,766
3/14/2015 06:01:00,9.27,11.07,7.2,7.93,623,768
3/14/2015 06:06:00,9.28,11.05,7.1,7.94,623,768
3/14/2015 06:11:00,9.29,11.02,7,7.93,623,768
3/14/2015 06:16:00,9.3,11,7.4,7.94,623,773
3/14/2015 06:21:00,9.31,10.99,7.8,7.94,623,770
3/14/2015 06:26:00,9.32,11.03,7.3,7.94,623,781
3/14/2015 06:31:00,9.34,10.96,7.6,7.94,623,779
3/14/2015 06:36:00,9.35,10.97,7.7,7.94,623,786
3/14/2015 06:41:00,9.37,11,7.6,7.94,623,779
3/14/2015 06:46:00,9.4,10.97,7,7.95,623,787
3/14/2015 06:51:00,9.43,10.97,7.3,7.95,623,807
3/14/2015 06:56:00,9.47,10.96,6.9,7.96,623,776
3/14/2015 07:01:00,9.5,10.94,6.8,7.96,623,785
3/14/2015 07:06:00,9.54,10.94,6.6,7.97,623,820
3/14/2015 07:11:00,9.57,10.92,6.7,7.96,623,806
3/14/2015 07:16:00,9.58,10.9,7,7.96,623,809
3/14/2015 07:21:00,9.6,10.93,7.2,7.97,623,802
3/14/2015 07:26:00,9.61,10.95,6.9,7.97,622,821
3/14/2015 07:31:00,9.63,10.95,6.5,7.97,622,807
3/14/2015 07:36:00,9.64,10.94,6.2,7.97,622,815
3/14/2015 07:41:00,9.64,10.92,5.7,7.97,623,817
3/14/2015 07:46:00,9.61,10.93,5.7,7.96,623,812
3/14/2015 07:51:00,9.59,10.94,5.7,7.97,623,819
3/14/2015 07:56:00,9.57,10.93,5.5,7.97,623,814
3/14/2015 08:01:00,9.56,10.91,5.4,7.96,623,817
3/14/2015 08:06:00,9.56,10.95,5,7.97,623,818
3/14/2015 08:11:00,9.57,10.94,4.8,7.97,623,820
3/14/2015 08:16:00,9.57,10.95,4.6,7.97,623,823
3/14/2015 08:21:00,9.58,10.95,4.4,7.97,623,823
3/14/2015 08:26:00,9.59,10.95,4.2,7.97,623,827
3/14/2015 08:31:00,9.6,10.94,4.1,7.97,623,827
3/14/2015 08:36:00,9.61,10.96,3.9,7.97,623,830
3/14/2015 08:41:00,9.61,10.96,3.9,7.98,622,832
3/14/2015 08:46:00,9.63,10.96,3.9,7.98,622,833
3/14/2015 08:51:00,9.64,10.95,3.8,7.98,622,836
3/14/2015 08:56:00,9.66,10.95,3.7,7.98,622,838
3/14/2015 09:01:00,9.66,10.98,162.1,7.98,622,839
3/14/2015 09:06:00,9.67,10.97,3.7,7.98,622,841
3/14/2015 09:11:00,9.69,11,3.6,7.99,622,842
3/14/2015 09:16:00,9.7,10.99,3.6,7.99,622,844
3/14/2015 09:21:00,9.72,11.02,3.5,7.99,621,845
3/14/2015 09:26:00,9.73,10.99,3.4,7.99,621,851
3/14/2015 09:31:00,9.75,11.02,3.4,7.99,621,852
3/14/2015 09:36:00,9.77,11.05,3.4,7.99,621,854
3/14/2015 09:41:00,9.79,11.08,3.3,8,621,855
3/14/2015 09:46:00,9.8,11.07,3.9,8,621,855
3/14/2015 09:51:00,9.82,11.07,3.6,8,621,856
3/14/2015 09:56:00,9.85,11.09,3.4,8,620,857
3/14/2015 10:01:00,9.87,11.12,3.4,8,620,857
3/14/2015 10:06:00,9.89,11.08,3.4,8,620,856
3/14/2015 10:11:00,9.9,11.13,3.5,8.01,620,856
3/14/2015 10:16:00,9.92,11.14,4,8.01,620,858
3/14/2015 10:21:00,9.93,11.2,5.7,8.01,619,859
3/14/2015 10:26:00,9.94,11.2,5.5,8.02,619,861
3/14/2015 10:31:00,9.96,11.19,5,8.02,619,861
3/14/2015 10:36:00,9.97,11.22,4.2,8.02,619,860
3/14/2015 10:41:00,9.98,11.24,3.7,8.03,618,861
3/14/2015 10:46:00,10,11.26,2.5,8.03,618,864
3/14/2015 10:51:00,10.02,11.26,2.8,8.03,618,864
3/14/2015 10:56:00,10.05,11.29,2.7,8.03,618,865
3/14/2015 11:01:00,10.06,11.28,2.6,8.03,618,867
3/14/2015 11:06:00,10.09,11.34,2.7,8.04,618,869
3/14/2015 11:21:00,10.15,11.37,2.4,8.04,617,872
3/14/2015 11:26:00,10.19,11.42,2.5,8.05,617,872
3/14/2015 11:31:00,10.23,11.43,2.5,8.05,616,871
3/14/2015 11:36:00,10.24,11.44,2.4,8.05,616,869
3/14/2015 11:41:00,10.29,11.45,2.2,8.06,615,872
